Quantity,UnitPrice,ItemsInCart,OrderYear,OrderQuarter,OrderMonth,OrderDayOfWeek,IsWeekend,OrderMonthSin,OrderMonthCos,HasCoupon,IsDigitalPayment,CartUtilization,AddressNumber,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_FREESHIP,CouponCode_NO_COUPON,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponFamily_Discount10,CouponFamily_FreeShipping,CouponFamily_NoCoupon,CouponFamily_Seasonal15,UnitPriceTier_Budget,UnitPriceTier_High,UnitPriceTier_Luxury,UnitPriceTier_Standard,TotalPrice
4,237.43,8,2025,1,2,2,0,0.8660254037844386,0.5000000000000001,1,0,0.5,262,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,949.72
1,442.39,6,2023,4,11,3,0,-0.5000000000000004,0.8660254037844384,1,1,0.16666666666666666,101,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,442.39
1,62.12,2,2024,3,9,1,0,-1.0,-1.8369701987210297e-16,0,0,0.5,141,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,62.12
5,298.39,7,2024,3,8,6,1,-0.8660254037844385,-0.5000000000000004,1,1,0.7142857142857143,583,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1491.95
2,697.93,2,2025,2,5,1,0,0.49999999999999994,-0.8660254037844387,1,1,1.0,332,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1395.86
2,291.85,5,2024,2,5,0,0,0.49999999999999994,-0.8660254037844387,1,0,0.4,569,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,583.7
3,308.98,3,2024,2,5,4,0,0.49999999999999994,-0.8660254037844387,1,0,1.0,348,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,926.94
5,396.86,9,2024,3,8,1,0,-0.8660254037844385,-0.5000000000000004,1,0,0.5555555555555556,593,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1984.3
2,139.69,7,2024,1,1,0,0,0.49999999999999994,0.8660254037844387,1,1,0.2857142857142857,318,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,279.38
5,475.95,8,2023,1,2,3,0,0.8660254037844386,0.5000000000000001,1,1,0.625,505,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2379.75
1,626.6,4,2025,1,2,0,0,0.8660254037844386,0.5000000000000001,1,1,0.25,955,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,626.6
4,502.99,4,2024,1,2,4,0,0.8660254037844386,0.5000000000000001,1,1,1.0,939,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2011.96
5,578.83,6,2024,2,6,4,0,1.2246467991473532e-16,-1.0,0,0,0.8333333333333334,165,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2894.15
5,383.82,7,2025,1,1,0,0,0.49999999999999994,0.8660254037844387,1,1,0.7142857142857143,836,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1919.1
5,368.25,5,2025,2,6,1,0,1.2246467991473532e-16,-1.0,0,1,1.0,706,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1841.25
2,374.6,3,2025,1,2,4,0,0.8660254037844386,0.5000000000000001,1,1,0.6666666666666666,187,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,749.2
2,428.09,6,2025,1,3,2,0,1.0,6.123233995736766e-17,0,1,0.3333333333333333,978,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,856.18
1,438.93,3,2023,3,7,0,0,-0.4999999999999997,-0.8660254037844388,1,1,0.3333333333333333,144,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,438.93
2,563.82,3,2024,2,6,0,0,1.2246467991473532e-16,-1.0,0,1,0.6666666666666666,487,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1127.64
3,649.93,7,2023,1,2,5,1,0.8660254037844386,0.5000000000000001,1,1,0.42857142857142855,836,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1949.79
5,268.43,5,2025,1,3,5,1,1.0,6.123233995736766e-17,1,0,1.0,991,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1342.15
5,502.47,10,2024,4,12,4,0,-2.4492935982947064e-16,1.0,1,1,0.5,304,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2512.35
1,26.95,1,2024,1,3,2,0,1.0,6.123233995736766e-17,1,0,1.0,672,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,26.95
4,64.69,7,2023,1,2,1,0,0.8660254037844386,0.5000000000000001,1,1,0.5714285714285714,638,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,258.76
3,247.11,3,2024,2,5,3,0,0.49999999999999994,-0.8660254037844387,1,1,1.0,821,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,741.33
2,536.25,3,2024,4,10,2,0,-0.8660254037844386,0.5000000000000001,0,1,0.6666666666666666,553,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1072.5
2,456.04,4,2024,4,12,0,0,-2.4492935982947064e-16,1.0,1,1,0.5,382,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,912.08
2,40.23,4,2024,1,1,0,0,0.49999999999999994,0.8660254037844387,1,1,0.5,623,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,80.46
2,72.39,7,2023,1,3,6,1,1.0,6.123233995736766e-17,1,1,0.2857142857142857,168,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,144.78
2,394.16,2,2023,1,1,3,0,0.49999999999999994,0.8660254037844387,0,1,1.0,255,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,788.32
4,119.84,8,2025,2,6,6,1,1.2246467991473532e-16,-1.0,1,1,0.5,692,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,479.36
3,692.71,3,2023,4,11,4,0,-0.5000000000000004,0.8660254037844384,1,1,1.0,398,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2078.13
4,56.66,4,2024,1,1,4,0,0.49999999999999994,0.8660254037844387,1,1,1.0,737,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,226.64
2,298.53,5,2024,1,1,1,0,0.49999999999999994,0.8660254037844387,1,1,0.4,536,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,597.06
3,331.46,6,2023,3,7,2,0,-0.4999999999999997,-0.8660254037844388,1,1,0.5,696,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,994.38
2,521.4,7,2025,2,4,2,0,0.8660254037844387,-0.4999999999999998,1,0,0.2857142857142857,212,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1042.8
4,305.32,4,2023,1,3,0,0,1.0,6.123233995736766e-17,1,1,1.0,679,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1221.28
5,111.7,9,2023,3,7,0,0,-0.4999999999999997,-0.8660254037844388,1,1,0.5555555555555556,599,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,558.5
1,479.76,1,2023,3,9,4,0,-1.0,-1.8369701987210297e-16,0,1,1.0,882,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,479.76
3,193.49,6,2023,4,12,2,0,-2.4492935982947064e-16,1.0,1,1,0.5,355,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,580.47
2,426.22,7,2024,4,12,0,0,-2.4492935982947064e-16,1.0,1,1,0.2857142857142857,448,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,852.44
5,276.44,10,2023,3,8,6,1,-0.8660254037844385,-0.5000000000000004,1,1,0.5,619,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1382.2
2,404.96,4,2024,2,5,5,1,0.49999999999999994,-0.8660254037844387,1,0,0.5,546,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,809.92
4,465.66,9,2023,3,9,3,0,-1.0,-1.8369701987210297e-16,1,1,0.4444444444444444,119,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1862.64
2,594.07,2,2024,2,6,4,0,1.2246467991473532e-16,-1.0,0,1,1.0,739,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1188.14
5,110.38,10,2023,4,11,3,0,-0.5000000000000004,0.8660254037844384,0,0,0.5,319,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,551.9
1,596.24,4,2024,2,5,4,0,0.49999999999999994,-0.8660254037844387,1,1,0.25,891,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,596.24
2,306.24,4,2024,3,7,0,0,-0.4999999999999997,-0.8660254037844388,1,1,0.5,589,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,612.48
3,503.39,5,2025,1,2,3,0,0.8660254037844386,0.5000000000000001,0,1,0.6,225,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1510.17
1,131.61,2,2023,1,2,0,0,0.8660254037844386,0.5000000000000001,1,0,0.5,971,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,131.61
3,443.44,3,2024,4,10,1,0,-0.8660254037844386,0.5000000000000001,1,1,1.0,240,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1330.32
1,408.13,3,2023,1,1,0,0,0.49999999999999994,0.8660254037844387,1,1,0.3333333333333333,164,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,408.13
2,160.98,3,2024,2,4,3,0,0.8660254037844387,-0.4999999999999998,1,1,0.6666666666666666,381,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,321.96
5,643.89,8,2023,1,1,3,0,0.49999999999999994,0.8660254037844387,1,0,0.625,851,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3219.45
3,158.66,7,2023,2,5,5,1,0.49999999999999994,-0.8660254037844387,1,1,0.42857142857142855,537,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,475.98
2,143.82,6,2024,2,4,5,1,0.8660254037844387,-0.4999999999999998,1,1,0.3333333333333333,856,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,287.64
3,379.07,3,2023,4,12,0,0,-2.4492935982947064e-16,1.0,1,1,1.0,312,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1137.21
1,601.36,1,2024,4,11,0,0,-0.5000000000000004,0.8660254037844384,0,1,1.0,532,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,601.36
2,142.08,4,2024,3,9,4,0,-1.0,-1.8369701987210297e-16,1,1,0.5,838,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,284.16
5,530.34,9,2024,1,3,0,0,1.0,6.123233995736766e-17,1,1,0.5555555555555556,970,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2651.7
5,364.42,10,2023,3,8,6,1,-0.8660254037844385,-0.5000000000000004,1,1,0.5,778,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1822.1
4,578.28,5,2025,2,6,2,0,1.2246467991473532e-16,-1.0,1,1,0.8,791,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2313.12
5,280.52,7,2025,2,5,1,0,0.49999999999999994,-0.8660254037844387,1,1,0.7142857142857143,290,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1402.6
5,638.92,5,2025,2,5,1,0,0.49999999999999994,-0.8660254037844387,1,1,1.0,502,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3194.6
4,412.2,6,2024,1,2,3,0,0.8660254037844386,0.5000000000000001,1,1,0.6666666666666666,664,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1648.8
1,440.34,2,2025,2,6,3,0,1.2246467991473532e-16,-1.0,1,1,0.5,675,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,440.34
1,627.15,5,2024,3,9,5,1,-1.0,-1.8369701987210297e-16,1,0,0.2,241,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,627.15
2,605.26,4,2024,2,5,0,0,0.49999999999999994,-0.8660254037844387,1,0,0.5,934,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1210.52
1,90.27,5,2024,2,6,6,1,1.2246467991473532e-16,-1.0,1,0,0.2,816,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,90.27
5,230.77,10,2025,2,6,0,0,1.2246467991473532e-16,-1.0,1,1,0.5,141,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1153.85
5,266.78,5,2023,3,9,2,0,-1.0,-1.8369701987210297e-16,0,1,1.0,274,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1333.9
1,105.92,6,2023,2,5,3,0,0.49999999999999994,-0.8660254037844387,1,1,0.16666666666666666,974,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,105.92
3,589.3,6,2024,2,4,3,0,0.8660254037844387,-0.4999999999999998,1,1,0.5,650,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1767.9
4,649.47,8,2023,1,1,5,1,0.49999999999999994,0.8660254037844387,1,0,0.5,608,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2597.88
4,107.49,5,2024,2,6,1,0,1.2246467991473532e-16,-1.0,0,0,0.8,993,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,429.96
3,669.06,7,2023,2,5,2,0,0.49999999999999994,-0.8660254037844387,1,0,0.42857142857142855,299,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2007.18
3,69.65,7,2023,4,10,5,1,-0.8660254037844386,0.5000000000000001,1,0,0.42857142857142855,107,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,208.95
4,136.83,8,2023,4,11,6,1,-0.5000000000000004,0.8660254037844384,1,1,0.5,490,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,547.32
1,304.11,2,2024,3,9,4,0,-1.0,-1.8369701987210297e-16,1,1,0.5,707,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,304.11
4,296.28,5,2024,4,11,6,1,-0.5000000000000004,0.8660254037844384,1,1,0.8,110,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1185.12
1,77.64,1,2025,1,2,4,0,0.8660254037844386,0.5000000000000001,1,1,1.0,706,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,77.64
1,243.71,6,2024,3,7,5,1,-0.4999999999999997,-0.8660254037844388,1,1,0.16666666666666666,948,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,243.71
4,644.96,7,2024,3,9,5,1,-1.0,-1.8369701987210297e-16,1,1,0.5714285714285714,533,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2579.84
5,283.73,8,2025,2,6,3,0,1.2246467991473532e-16,-1.0,1,1,0.625,436,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1418.65
2,629.56,5,2025,1,2,1,0,0.8660254037844386,0.5000000000000001,1,1,0.4,818,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1259.12
4,246.11,4,2023,1,3,3,0,1.0,6.123233995736766e-17,1,1,1.0,559,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,984.44
2,418.26,2,2023,4,11,6,1,-0.5000000000000004,0.8660254037844384,1,1,1.0,913,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,836.52
5,127.18,10,2024,2,5,3,0,0.49999999999999994,-0.8660254037844387,1,1,0.5,598,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,635.9
3,586.21,4,2024,3,8,1,0,-0.8660254037844385,-0.5000000000000004,1,1,0.75,933,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1758.63
3,267.45,5,2024,2,4,5,1,0.8660254037844387,-0.4999999999999998,1,1,0.6,576,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,802.35
4,615.65,9,2024,2,6,3,0,1.2246467991473532e-16,-1.0,1,1,0.4444444444444444,971,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2462.6
2,113.29,5,2023,4,11,5,1,-0.5000000000000004,0.8660254037844384,1,0,0.4,959,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,226.58
4,473.86,7,2024,2,4,6,1,0.8660254037844387,-0.4999999999999998,1,1,0.5714285714285714,101,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1895.44
3,444.75,6,2023,4,11,0,0,-0.5000000000000004,0.8660254037844384,1,0,0.5,805,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1334.25
2,183.67,6,2023,2,5,4,0,0.49999999999999994,-0.8660254037844387,1,1,0.3333333333333333,783,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,367.34
1,483.38,6,2023,4,12,6,1,-2.4492935982947064e-16,1.0,1,0,0.16666666666666666,652,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,483.38
5,260.93,9,2023,2,6,2,0,1.2246467991473532e-16,-1.0,1,1,0.5555555555555556,582,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1304.65
2,253.68,6,2023,4,12,4,0,-2.4492935982947064e-16,1.0,0,1,0.3333333333333333,122,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,507.36
4,699.88,5,2025,2,6,3,0,1.2246467991473532e-16,-1.0,1,0,0.8,944,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2799.52
5,319.97,7,2023,1,1,2,0,0.49999999999999994,0.8660254037844387,1,0,0.7142857142857143,582,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1599.85
4,246.91,8,2025,2,6,0,0,1.2246467991473532e-16,-1.0,1,1,0.5,296,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,987.64
3,392.85,6,2023,1,3,3,0,1.0,6.123233995736766e-17,0,1,0.5,426,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1178.55
5,420.98,7,2024,2,5,0,0,0.49999999999999994,-0.8660254037844387,1,0,0.7142857142857143,860,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2104.9
2,73.26,4,2024,1,3,2,0,1.0,6.123233995736766e-17,1,0,0.5,839,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,146.52
3,410.88,8,2023,1,1,4,0,0.49999999999999994,0.8660254037844387,1,0,0.375,257,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1232.64
2,176.46,2,2023,3,9,5,1,-1.0,-1.8369701987210297e-16,1,1,1.0,696,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,352.92
3,659.57,6,2023,1,3,4,0,1.0,6.123233995736766e-17,1,1,0.5,533,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1978.71
2,478.36,3,2024,4,12,1,0,-2.4492935982947064e-16,1.0,0,1,0.6666666666666666,654,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,956.72
4,30.05,6,2024,4,12,1,0,-2.4492935982947064e-16,1.0,0,1,0.6666666666666666,301,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,120.2
4,300.56,9,2025,2,4,5,1,0.8660254037844387,-0.4999999999999998,1,0,0.4444444444444444,842,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1202.24
5,226.45,6,2024,1,2,6,1,0.8660254037844386,0.5000000000000001,1,1,0.8333333333333334,160,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1132.25
